Date,Price,Open,High,Low,Vol.,Change %
05/08/1992,599.25,599.25,599.25,599.25,22.29M,-0.68%
05/07/1992,603.34,603.34,603.34,603.34,24.78M,-1.39%
05/06/1992,611.85,611.85,611.85,611.85,24.80M,-1.37%
05/04/1992,620.33,620.33,620.33,620.33,29.61M,0.87%
05/02/1992,614.95,614.95,614.95,614.95,18.96M,-0.87%
05/01/1992,620.37,620.37,620.37,620.37,33.47M,0.71%
04/30/1992,615.97,615.97,615.97,615.97,38.83M,0.53%
04/29/1992,612.72,612.72,612.72,612.72,31.12M,2.59%
04/28/1992,597.24,597.24,597.24,597.24,33.73M,-1.78%
04/27/1992,608.06,608.06,608.06,608.06,36.14M,2.22%
04/25/1992,594.88,594.88,594.88,594.88,23.99M,-0.17%
04/24/1992,595.88,595.88,595.88,595.88,35.62M,2.23%
04/23/1992,582.87,582.87,582.87,582.87,28.79M,-0.23%
04/22/1992,584.22,584.22,584.22,584.22,31.20M,-0.73%
04/21/1992,588.51,588.51,588.51,588.51,25.86M,0.12%
04/20/1992,587.81,587.81,587.81,587.81,25.57M,0.00%
04/18/1992,587.79,587.79,587.79,587.79,18.43M,0.01%
04/17/1992,587.72,587.72,587.72,587.72,25.19M,0.07%
04/16/1992,587.33,587.33,587.33,587.33,25.02M,1.59%
04/15/1992,578.11,578.11,578.11,578.11,20.97M,0.44%
04/14/1992,575.56,575.56,575.56,575.56,16.89M,-0.45%
04/13/1992,578.19,578.19,578.19,578.19,15.89M,0.36%
04/11/1992,576.11,576.11,576.11,576.11,14.97M,1.13%
04/10/1992,569.65,569.65,569.65,569.65,19.94M,-1.10%
04/09/1992,575.98,575.98,575.98,575.98,18.19M,0.53%
04/08/1992,572.97,572.97,572.97,572.97,19.87M,-1.06%
04/07/1992,579.09,579.09,579.09,579.09,23.85M,-1.85%
04/06/1992,590.02,590.02,590.02,590.02,23.29M,0.03%
04/04/1992,589.83,589.83,589.83,589.83,18.24M,-1.10%
04/03/1992,596.39,596.39,596.39,596.39,25.41M,1.83%
04/02/1992,585.67,585.67,585.67,585.67,28.06M,-2.23%
04/01/1992,599,599,599,599,21.03M,-1.21%
03/31/1992,606.32,606.32,606.32,606.32,24.29M,1.44%
03/30/1992,597.69,597.69,597.69,597.69,19.77M,-0.82%
03/28/1992,602.66,602.66,602.66,602.66,17.25M,-2.38%
03/27/1992,617.38,617.38,617.38,617.38,36.20M,0.93%
03/26/1992,611.7,611.7,611.7,611.7,29.27M,0.64%
03/25/1992,607.83,607.83,607.83,607.83,21.77M,-2.61%
03/23/1992,624.13,624.13,624.13,624.13,28.62M,1.11%
03/21/1992,617.3,617.3,617.3,617.3,16.84M,0.31%
03/20/1992,615.39,615.39,615.39,615.39,23.83M,0.44%
03/19/1992,612.67,612.67,612.67,612.67,20.42M,-0.28%
03/18/1992,614.36,614.36,614.36,614.36,20.66M,-0.13%
03/17/1992,615.19,615.19,615.19,615.19,16.79M,1.12%
03/16/1992,608.36,608.36,608.36,608.36,12.43M,-0.18%
03/14/1992,609.45,609.45,609.45,609.45,10.34M,-0.83%
03/13/1992,614.58,614.58,614.58,614.58,14.27M,-0.73%
03/12/1992,619.11,619.11,619.11,619.11,14.85M,0.01%
03/11/1992,619.05,619.05,619.05,619.05,17.01M,-1.43%
03/09/1992,628.02,628.02,628.02,628.02,20.20M,0.57%
03/07/1992,624.49,624.49,624.49,624.49,16.92M,-0.26%
03/06/1992,626.09,626.09,626.09,626.09,19.88M,1.11%
03/05/1992,619.23,619.23,619.23,619.23,25.14M,-1.78%
03/04/1992,630.47,630.47,630.47,630.47,16.79M,2.36%
03/03/1992,615.92,615.92,615.92,615.92,22.51M,-0.76%
03/02/1992,620.65,620.65,620.65,620.65,21.07M,1.33%
02/29/1992,612.5,612.5,612.5,612.5,13.78M,-0.40%
02/28/1992,614.99,614.99,614.99,614.99,21.90M,-1.50%
02/27/1992,624.36,624.36,624.36,624.36,20.58M,0.47%
02/26/1992,621.42,621.42,621.42,621.42,17.31M,-1.68%
02/25/1992,632.07,632.07,632.07,632.07,19.76M,-0.89%
02/24/1992,637.73,637.73,637.73,637.73,18.70M,-0.50%
02/22/1992,640.96,640.96,640.96,640.96,15.33M,1.27%
02/21/1992,632.91,632.91,632.91,632.91,17.69M,0.04%
02/20/1992,632.66,632.66,632.66,632.66,18.02M,-2.39%
02/19/1992,648.13,648.13,648.13,648.13,22.11M,1.55%
02/18/1992,638.22,638.22,638.22,638.22,16.02M,-0.30%
02/17/1992,640.14,640.14,640.14,640.14,18.81M,-1.17%
02/15/1992,647.71,647.71,647.71,647.71,15.67M,-1.66%
02/14/1992,658.63,658.63,658.63,658.63,21.65M,0.33%
02/13/1992,656.49,656.49,656.49,656.49,26.77M,-1.17%
02/12/1992,664.23,664.23,664.23,664.23,25.71M,-1.50%
02/11/1992,674.32,674.32,674.32,674.32,31.65M,-1.87%
02/10/1992,687.18,687.18,687.18,687.18,32.87M,-0.62%
02/08/1992,691.48,691.48,691.48,691.48,28.98M,0.08%
02/07/1992,690.9,690.9,690.9,690.9,19.60M,0.01%
02/06/1992,690.84,690.84,690.84,690.84,33.84M,-0.08%
02/01/1992,691.37,691.37,691.37,691.37,26.58M,1.60%
01/31/1992,680.51,680.51,680.51,680.51,34.89M,2.47%
01/30/1992,664.13,664.13,664.13,664.13,25.26M,0.74%
01/29/1992,659.28,659.28,659.28,659.28,26.61M,-1.00%
01/28/1992,665.96,665.96,665.96,665.96,29.69M,-1.36%
01/27/1992,675.11,675.11,675.11,675.11,35.78M,1.63%
01/25/1992,664.29,664.29,664.29,664.29,24.72M,0.95%
01/24/1992,658.04,658.04,658.04,658.04,37.88M,-1.41%
01/23/1992,667.47,667.47,667.47,667.47,40.86M,3.28%
01/22/1992,646.28,646.28,646.28,646.28,31.24M,2.58%
01/21/1992,630,630,630,630,28.41M,-0.61%
01/20/1992,633.87,633.87,633.87,633.87,27.91M,2.04%
01/18/1992,621.21,621.21,621.21,621.21,19.40M,0.73%
01/17/1992,616.72,616.72,616.72,616.72,25.31M,1.07%
01/16/1992,610.19,610.19,610.19,610.19,26.39M,0.92%
01/15/1992,604.63,604.63,604.63,604.63,17.79M,-1.86%
01/14/1992,616.12,616.12,616.12,616.12,17.11M,1.02%
01/13/1992,609.9,609.9,609.9,609.9,14.83M,-1.30%
01/11/1992,617.92,617.92,617.92,617.92,11.31M,-0.25%
01/10/1992,619.47,619.47,619.47,619.47,21.45M,-2.77%
01/09/1992,637.11,637.11,637.11,637.11,24.34M,1.80%
01/08/1992,625.85,625.85,625.85,625.85,23.38M,-3.01%
01/07/1992,645.27,645.27,645.27,645.27,35.88M,-0.74%
01/06/1992,650.1,650.1,650.1,650.1,28.69M,-0.03%
01/04/1992,650.31,650.31,650.31,650.31,17.60M,4.18%
01/03/1992,624.23,624.23,624.23,624.23,9.34M,2.18%
12/26/1991,610.92,610.92,610.92,610.92,26.28M,0.05%
12/24/1991,610.59,610.59,610.59,610.59,21.90M,4.11%
12/23/1991,586.51,586.51,586.51,586.51,16.75M,-2.41%
12/21/1991,601.01,601.01,601.01,601.01,10.43M,-1.84%
12/20/1991,612.25,612.25,612.25,612.25,15.73M,0.80%
12/19/1991,607.39,607.39,607.39,607.39,14.57M,-0.05%
12/18/1991,607.69,607.69,607.69,607.69,13.48M,-2.52%
12/17/1991,623.4,623.4,623.4,623.4,13.93M,-1.12%
12/16/1991,630.45,630.45,630.45,630.45,11.70M,-1.45%
12/14/1991,639.72,639.72,639.72,639.72,13.22M,-1.18%
12/13/1991,647.37,647.37,647.37,647.37,18.14M,-0.92%
12/12/1991,653.4,653.4,653.4,653.4,18.75M,1.91%
12/11/1991,641.15,641.15,641.15,641.15,19.69M,0.85%
12/10/1991,635.76,635.76,635.76,635.76,17.32M,3.26%
12/09/1991,615.7,615.7,615.7,615.7,12.58M,-0.67%
12/07/1991,619.88,619.88,619.88,619.88,8.91M,-2.41%
12/06/1991,635.17,635.17,635.17,635.17,15.31M,2.28%
12/05/1991,621.04,621.04,621.04,621.04,10.54M,-1.67%
12/04/1991,631.59,631.59,631.59,631.59,9.68M,-1.92%
12/03/1991,643.93,643.93,643.93,643.93,9.70M,-1.15%
12/02/1991,651.44,651.44,651.44,651.44,8.90M,-0.10%
11/30/1991,652.11,652.11,652.11,652.11,7.18M,-0.06%
11/29/1991,652.47,652.47,652.47,652.47,10.99M,-1.25%
11/28/1991,660.73,660.73,660.73,660.73,13.43M,1.80%
11/27/1991,649.03,649.03,649.03,649.03,9.05M,-0.04%
11/26/1991,649.32,649.32,649.32,649.32,9.33M,-1.08%
11/25/1991,656.38,656.38,656.38,656.38,8.42M,-0.63%
11/23/1991,660.57,660.57,660.57,660.57,6.52M,-0.01%
11/22/1991,660.64,660.64,660.64,660.64,10.00M,-0.61%
11/21/1991,664.68,664.68,664.68,664.68,12.08M,-0.52%
11/20/1991,668.13,668.13,668.13,668.13,12.28M,1.85%
11/19/1991,656.01,656.01,656.01,656.01,11.22M,-1.17%
11/18/1991,663.75,663.75,663.75,663.75,9.55M,-0.29%
11/16/1991,665.65,665.65,665.65,665.65,7.42M,-0.33%
11/15/1991,667.84,667.84,667.84,667.84,11.20M,-0.82%
11/14/1991,673.35,673.35,673.35,673.35,11.81M,-0.37%
11/13/1991,675.85,675.85,675.85,675.85,13.38M,-0.25%
11/12/1991,677.53,677.53,677.53,677.53,16.06M,-0.30%
11/11/1991,679.58,679.58,679.58,679.58,15.19M,-0.74%
11/09/1991,684.66,684.66,684.66,684.66,10.72M,0.39%
11/08/1991,682.03,682.03,682.03,682.03,19.36M,0.38%
11/07/1991,679.42,679.42,679.42,679.42,15.11M,0.03%
11/06/1991,679.2,679.2,679.2,679.2,12.09M,1.82%
11/05/1991,667.04,667.04,667.04,667.04,14.41M,-0.43%
11/04/1991,669.92,669.92,669.92,669.92,14.76M,-2.16%
11/02/1991,684.72,684.72,684.72,684.72,10.32M,-0.67%
11/01/1991,689.32,689.32,689.32,689.32,16.42M,-0.95%
10/31/1991,695.94,695.94,695.94,695.94,19.23M,-0.63%
10/30/1991,700.38,700.38,700.38,700.38,20.10M,0.85%
10/29/1991,694.45,694.45,694.45,694.45,18.16M,0.20%
10/28/1991,693.09,693.09,693.09,693.09,17.22M,-1.24%
10/26/1991,701.81,701.81,701.81,701.81,18.59M,-0.88%
10/25/1991,708.07,708.07,708.07,708.07,21.38M,-0.45%
10/24/1991,711.29,711.29,711.29,711.29,32.18M,-0.43%
10/23/1991,714.36,714.36,714.36,714.36,22.30M,0.63%
10/22/1991,709.89,709.89,709.89,709.89,22.01M,-0.95%
10/21/1991,716.67,716.67,716.67,716.67,20.82M,2.64%
10/19/1991,698.24,698.24,698.24,698.24,11.39M,0.25%
10/18/1991,696.53,696.53,696.53,696.53,14.56M,0.11%
10/17/1991,695.76,695.76,695.76,695.76,14.20M,0.53%
10/16/1991,692.06,692.06,692.06,692.06,12.89M,-1.16%
10/15/1991,700.18,700.18,700.18,700.18,15.59M,-0.52%
10/14/1991,703.81,703.81,703.81,703.81,16.79M,0.26%
10/12/1991,701.99,701.99,701.99,701.99,11.64M,-0.89%
10/11/1991,708.3,708.3,708.3,708.3,23.86M,-0.99%
10/10/1991,715.41,715.41,715.41,715.41,18.85M,0.85%
10/09/1991,709.38,709.38,709.38,709.38,16.01M,0.23%
10/08/1991,707.75,707.75,707.75,707.75,19.00M,-0.86%
10/07/1991,713.88,713.88,713.88,713.88,25.16M,0.19%
10/05/1991,712.52,712.52,712.52,712.52,19.19M,-1.11%
10/04/1991,720.53,720.53,720.53,720.53,26.66M,2.18%
10/02/1991,705.18,705.18,705.18,705.18,16.20M,-0.21%
10/01/1991,706.63,706.63,706.63,706.63,23.01M,0.22%
09/30/1991,705.08,705.08,705.08,705.08,21.46M,1.93%
09/28/1991,691.74,691.74,691.74,691.74,11.10M,0.95%
09/27/1991,685.21,685.21,685.21,685.21,13.20M,0.84%
09/26/1991,679.48,679.48,679.48,679.48,10.42M,-0.12%
09/25/1991,680.3,680.3,680.3,680.3,8.83M,-0.53%
09/24/1991,683.93,683.93,683.93,683.93,7.18M,-0.74%
09/20/1991,689.04,689.04,689.04,689.04,10.29M,0.78%
09/19/1991,683.7,683.7,683.7,683.7,7.10M,-0.26%
09/18/1991,685.49,685.49,685.49,685.49,9.86M,0.37%
09/17/1991,682.95,682.95,682.95,682.95,8.19M,-0.35%
09/16/1991,685.34,685.34,685.34,685.34,11.11M,-0.49%
09/14/1991,688.71,688.71,688.71,688.71,8.72M,1.15%
09/13/1991,680.85,680.85,680.85,680.85,10.15M,-0.36%
09/12/1991,683.31,683.31,683.31,683.31,11.30M,-1.07%
09/11/1991,690.71,690.71,690.71,690.71,23.98M,0.29%
09/10/1991,688.69,688.69,688.69,688.69,13.39M,-0.08%
09/09/1991,689.25,689.25,689.25,689.25,16.80M,1.08%
09/07/1991,681.9,681.9,681.9,681.9,9.87M,1.03%
09/06/1991,674.94,674.94,674.94,674.94,11.59M,0.02%
09/05/1991,674.81,674.81,674.81,674.81,11.21M,-1.28%
09/04/1991,683.54,683.54,683.54,683.54,21.76M,1.16%
09/03/1991,675.67,675.67,675.67,675.67,8.63M,0.08%
09/02/1991,675.12,675.12,675.12,675.12,8.15M,-1.17%
08/31/1991,683.11,683.11,683.11,683.11,7.49M,-0.45%
08/30/1991,686.21,686.21,686.21,686.21,10.35M,0.11%
08/29/1991,685.44,685.44,685.44,685.44,10.53M,-0.99%
08/28/1991,692.28,692.28,692.28,692.28,13.15M,0.28%
08/27/1991,690.34,690.34,690.34,690.34,12.56M,-1.52%
08/26/1991,701,701,701,701,14.51M,0.47%
08/24/1991,697.74,697.74,697.74,697.74,15.61M,-0.56%
08/23/1991,701.68,701.68,701.68,701.68,36.04M,-2.13%
08/22/1991,716.95,716.95,716.95,716.95,38.41M,3.90%
08/21/1991,690.06,690.06,690.06,690.06,39.94M,0.58%
08/20/1991,686.1,686.1,686.1,686.1,30.07M,2.46%
08/19/1991,669.62,669.62,669.62,669.62,21.39M,-4.20%
08/17/1991,698.95,698.95,698.95,698.95,14.76M,-0.47%
08/16/1991,702.25,702.25,702.25,702.25,16.40M,1.32%
08/14/1991,693.12,693.12,693.12,693.12,19.78M,-2.33%
08/13/1991,709.67,709.67,709.67,709.67,24.51M,0.51%
08/12/1991,706.06,706.06,706.06,706.06,25.02M,-2.15%
08/10/1991,721.58,721.58,721.58,721.58,20.33M,-3.16%
08/09/1991,745.13,745.13,745.13,745.13,38.40M,0.95%
08/08/1991,738.1,738.1,738.1,738.1,34.40M,-0.48%
08/07/1991,741.67,741.67,741.67,741.67,47.45M,-2.81%
08/06/1991,763.1,763.1,763.1,763.1,50.12M,0.65%
08/05/1991,758.18,758.18,758.18,758.18,54.51M,1.34%
08/03/1991,748.15,748.15,748.15,748.15,36.61M,2.06%
08/02/1991,733.03,733.03,733.03,733.03,46.87M,2.53%
08/01/1991,714.95,714.95,714.95,714.95,42.00M,-0.29%
07/31/1991,717.03,717.03,717.03,717.03,50.90M,-2.38%
07/30/1991,734.48,734.48,734.48,734.48,59.12M,2.83%
07/29/1991,714.27,714.27,714.27,714.27,51.58M,3.04%
07/27/1991,693.22,693.22,693.22,693.22,30.75M,2.80%
07/26/1991,674.34,674.34,674.34,674.34,30.05M,1.51%
07/25/1991,664.32,664.32,664.32,664.32,39.82M,-0.27%
07/24/1991,666.1,666.1,666.1,666.1,33.37M,1.19%
07/23/1991,658.27,658.27,658.27,658.27,27.20M,-0.18%
07/22/1991,659.49,659.49,659.49,659.49,33.14M,1.03%
07/20/1991,652.74,652.74,652.74,652.74,21.27M,0.41%
07/19/1991,650.06,650.06,650.06,650.06,27.08M,-0.19%
07/18/1991,651.27,651.27,651.27,651.27,27.92M,2.38%
07/16/1991,636.14,636.14,636.14,636.14,16.58M,0.15%
07/15/1991,635.21,635.21,635.21,635.21,24.22M,-0.20%
07/13/1991,636.5,636.5,636.5,636.5,15.90M,0.75%
07/12/1991,631.78,631.78,631.78,631.78,20.45M,1.61%
07/11/1991,621.74,621.74,621.74,621.74,17.59M,1.24%
07/10/1991,614.15,614.15,614.15,614.15,11.31M,-0.04%
07/09/1991,614.42,614.42,614.42,614.42,15.55M,-0.45%
07/08/1991,617.18,617.18,617.18,617.18,12.53M,1.11%
07/06/1991,610.43,610.43,610.43,610.43,8.73M,-0.68%
07/05/1991,614.58,614.58,614.58,614.58,13.73M,1.86%
07/04/1991,603.37,603.37,603.37,603.37,7.74M,0.09%
07/03/1991,602.83,602.83,602.83,602.83,9.89M,-1.44%
07/02/1991,611.65,611.65,611.65,611.65,10.63M,-0.85%
07/01/1991,616.9,616.9,616.9,616.9,11.41M,1.92%
06/29/1991,605.27,605.27,605.27,605.27,6.86M,0.44%
06/28/1991,602.6,602.6,602.6,602.6,8.25M,0.00%
06/27/1991,602.61,602.61,602.61,602.61,11.42M,0.84%
06/26/1991,597.6,597.6,597.6,597.6,7.01M,0.40%
06/25/1991,595.21,595.21,595.21,595.21,11.11M,0.36%
06/24/1991,593.05,593.05,593.05,593.05,8.45M,0.42%
06/22/1991,590.57,590.57,590.57,590.57,5.58M,-1.19%
06/21/1991,597.69,597.69,597.69,597.69,6.15M,-1.09%
06/19/1991,604.27,604.27,604.27,604.27,6.72M,-0.42%
06/18/1991,606.79,606.79,606.79,606.79,6.58M,-0.33%
06/17/1991,608.77,608.77,608.77,608.77,5.09M,-0.78%
06/15/1991,613.57,613.57,613.57,613.57,4.22M,-0.02%
06/14/1991,613.71,613.71,613.71,613.71,8.68M,0.60%
06/13/1991,610.05,610.05,610.05,610.05,5.63M,-0.15%
06/12/1991,610.96,610.96,610.96,610.96,5.40M,0.51%
06/11/1991,607.85,607.85,607.85,607.85,3.64M,0.21%
06/10/1991,606.55,606.55,606.55,606.55,3.52M,0.16%
06/08/1991,605.6,605.6,605.6,605.6,3.91M,0.25%
06/07/1991,604.07,604.07,604.07,604.07,4.58M,-1.51%
06/05/1991,613.31,613.31,613.31,613.31,6.97M,2.02%
06/04/1991,601.19,601.19,601.19,601.19,4.11M,-0.65%
06/03/1991,605.11,605.11,605.11,605.11,4.00M,-1.20%
06/01/1991,612.47,612.47,612.47,612.47,2.66M,0.18%
05/31/1991,611.35,611.35,611.35,611.35,4.09M,-0.39%
05/30/1991,613.74,613.74,613.74,613.74,4.11M,0.23%
05/29/1991,612.33,612.33,612.33,612.33,4.28M,-0.24%
05/28/1991,613.82,613.82,613.82,613.82,4.60M,-0.56%
05/27/1991,617.3,617.3,617.3,617.3,4.55M,0.00%
05/25/1991,617.29,617.29,617.29,617.29,3.36M,-0.32%
05/24/1991,619.29,619.29,619.29,619.29,4.37M,-0.90%
05/23/1991,624.89,624.89,624.89,624.89,5.07M,0.09%
05/22/1991,624.32,624.32,624.32,624.32,5.31M,-0.70%
05/20/1991,628.71,628.71,628.71,628.71,5.96M,-1.21%
05/18/1991,636.38,636.38,636.38,636.38,5.41M,-0.03%
05/17/1991,636.55,636.55,636.55,636.55,6.44M,0.17%
05/16/1991,635.45,635.45,635.45,635.45,5.96M,0.52%
05/15/1991,632.17,632.17,632.17,632.17,4.29M,-1.01%
05/14/1991,638.61,638.61,638.61,638.61,8.10M,1.23%
05/13/1991,630.84,630.84,630.84,630.84,4.23M,0.27%
05/11/1991,629.17,629.17,629.17,629.17,4.58M,-0.10%
05/10/1991,629.83,629.83,629.83,629.83,4.53M,-0.77%
05/09/1991,634.72,634.72,634.72,634.72,5.93M,0.57%
05/08/1991,631.12,631.12,631.12,631.12,5.89M,-0.64%
05/07/1991,635.17,635.17,635.17,635.17,7.65M,-0.85%
05/06/1991,640.62,640.62,640.62,640.62,7.81M,-0.76%
05/04/1991,645.5,645.5,645.5,645.5,8.23M,-0.55%
05/03/1991,649.1,649.1,649.1,649.1,9.87M,-0.49%
05/02/1991,652.27,652.27,652.27,652.27,24.16M,1.22%
05/01/1991,644.39,644.39,644.39,644.39,8.70M,-0.19%
04/30/1991,645.61,645.61,645.61,645.61,11.99M,0.16%
04/29/1991,644.6,644.6,644.6,644.6,12.28M,0.92%
04/27/1991,638.71,638.71,638.71,638.71,7.93M,0.70%
04/26/1991,634.29,634.29,634.29,634.29,9.40M,1.27%
04/25/1991,626.36,626.36,626.36,626.36,6.96M,-0.99%
04/24/1991,632.63,632.63,632.63,632.63,13.34M,-0.82%
04/23/1991,637.84,637.84,637.84,637.84,10.60M,3.61%
04/22/1991,615.61,615.61,615.61,615.61,6.97M,-0.80%
04/20/1991,620.57,620.57,620.57,620.57,3.66M,-1.24%
04/19/1991,628.33,628.33,628.33,628.33,6.00M,0.39%
04/18/1991,625.89,625.89,625.89,625.89,5.54M,-1.05%
04/17/1991,632.55,632.55,632.55,632.55,4.59M,-0.45%
04/16/1991,635.41,635.41,635.41,635.41,4.88M,0.14%
04/15/1991,634.52,634.52,634.52,634.52,4.78M,-0.58%
04/13/1991,638.21,638.21,638.21,638.21,4.56M,-0.19%
04/12/1991,639.44,639.44,639.44,639.44,5.86M,-0.31%
04/11/1991,641.46,641.46,641.46,641.46,5.35M,-0.66%
04/10/1991,645.75,645.75,645.75,645.75,8.32M,-0.04%
04/09/1991,646.04,646.04,646.04,646.04,5.43M,-0.06%
04/08/1991,646.46,646.46,646.46,646.46,5.68M,-0.70%
04/06/1991,651,651,651,651,5.02M,-0.48%
04/04/1991,654.14,654.14,654.14,654.14,8.87M,0.73%
04/03/1991,649.43,649.43,649.43,649.43,6.95M,0.91%
04/02/1991,643.56,643.56,643.56,643.56,6.96M,-1.00%
04/01/1991,650.05,650.05,650.05,650.05,7.22M,-1.49%
03/30/1991,659.85,659.85,659.85,659.85,8.20M,1.70%
03/29/1991,648.84,648.84,648.84,648.84,8.63M,-0.48%
03/28/1991,651.98,651.98,651.98,651.98,10.47M,-0.49%
03/27/1991,655.18,655.18,655.18,655.18,9.95M,-1.34%
03/25/1991,664.05,664.05,664.05,664.05,11.53M,0.69%
03/23/1991,659.49,659.49,659.49,659.49,7.31M,-0.05%
03/22/1991,659.83,659.83,659.83,659.83,9.76M,-0.53%
03/21/1991,663.37,663.37,663.37,663.37,10.91M,-0.89%
03/20/1991,669.36,669.36,669.36,669.36,9.80M,-0.42%
03/19/1991,672.16,672.16,672.16,672.16,12.19M,-0.88%
03/18/1991,678.15,678.15,678.15,678.15,13.89M,-0.22%
03/16/1991,679.64,679.64,679.64,679.64,11.31M,-0.49%
03/15/1991,682.97,682.97,682.97,682.97,16.40M,0.87%
03/14/1991,677.11,677.11,677.11,677.11,15.22M,-0.31%
03/13/1991,679.21,679.21,679.21,679.21,13.82M,-0.68%
03/12/1991,683.83,683.83,683.83,683.83,20.40M,0.36%
03/11/1991,681.38,681.38,681.38,681.38,15.25M,-0.05%
03/09/1991,681.73,681.73,681.73,681.73,15.40M,0.86%
03/08/1991,675.94,675.94,675.94,675.94,15.95M,0.16%
03/07/1991,674.87,674.87,674.87,674.87,16.74M,-0.22%
03/06/1991,676.37,676.37,676.37,676.37,17.73M,0.98%
03/05/1991,669.83,669.83,669.83,669.83,9.44M,-0.09%
03/04/1991,670.42,670.42,670.42,670.42,10.98M,-1.05%
03/02/1991,677.55,677.55,677.55,677.55,9.26M,0.29%
02/28/1991,675.57,675.57,675.57,675.57,20.40M,0.57%
02/27/1991,671.71,671.71,671.71,671.71,15.60M,-0.82%
02/26/1991,677.27,677.27,677.27,677.27,19.14M,-2.24%
02/25/1991,692.8,692.8,692.8,692.8,31.92M,1.08%
02/23/1991,685.39,685.39,685.39,685.39,13.39M,1.37%
02/22/1991,676.1,676.1,676.1,676.1,25.73M,0.60%
02/21/1991,672.1,672.1,672.1,672.1,15.53M,0.33%
02/20/1991,669.91,669.91,669.91,669.91,20.90M,0.07%
02/19/1991,669.45,669.45,669.45,669.45,23.49M,-0.69%
02/18/1991,674.09,674.09,674.09,674.09,16.70M,4.52%
02/13/1991,644.91,644.91,644.91,644.91,12.58M,-0.49%
02/12/1991,648.11,648.11,648.11,648.11,17.77M,2.94%
02/11/1991,629.57,629.57,629.57,629.57,7.16M,-0.27%
02/09/1991,631.27,631.27,631.27,631.27,5.15M,0.38%
02/08/1991,628.85,628.85,628.85,628.85,7.61M,-0.86%
02/07/1991,634.31,634.31,634.31,634.31,7.66M,-0.21%
02/06/1991,635.66,635.66,635.66,635.66,9.14M,0.59%
02/05/1991,631.93,631.93,631.93,631.93,5.13M,-0.14%
02/04/1991,632.79,632.79,632.79,632.79,5.62M,-0.30%
02/02/1991,634.72,634.72,634.72,634.72,4.91M,0.35%
02/01/1991,632.53,632.53,632.53,632.53,6.82M,-0.45%
01/31/1991,635.4,635.4,635.4,635.4,8.08M,-0.42%
01/30/1991,638.09,638.09,638.09,638.09,10.62M,0.38%
01/29/1991,635.65,635.65,635.65,635.65,10.73M,0.27%
01/28/1991,633.93,633.93,633.93,633.93,10.05M,0.27%
01/26/1991,632.2,632.2,632.2,632.2,4.88M,-0.12%
01/25/1991,632.95,632.95,632.95,632.95,12.88M,-0.79%
01/24/1991,638.02,638.02,638.02,638.02,9.03M,2.05%
01/23/1991,625.22,625.22,625.22,625.22,7.52M,-1.22%
01/22/1991,632.92,632.92,632.92,632.92,9.18M,-0.63%
01/21/1991,636.91,636.91,636.91,636.91,14.79M,-3.95%
01/19/1991,663.1,663.1,663.1,663.1,14.85M,-0.64%
01/18/1991,667.35,667.35,667.35,667.35,30.91M,4.04%
01/17/1991,641.42,641.42,641.42,641.42,9.96M,4.58%
01/16/1991,613.34,613.34,613.34,613.34,8.93M,-1.81%
01/15/1991,624.62,624.62,624.62,624.62,10.95M,-4.24%
01/14/1991,652.25,652.25,652.25,652.25,11.26M,0.47%
01/12/1991,649.19,649.19,649.19,649.19,11.02M,3.42%
01/11/1991,627.7,627.7,627.7,627.7,14.73M,-1.22%
01/10/1991,635.46,635.46,635.46,635.46,11.36M,-3.78%
01/09/1991,660.39,660.39,660.39,660.39,9.81M,0.11%
01/08/1991,659.68,659.68,659.68,659.68,9.04M,-2.51%
01/07/1991,676.65,676.65,676.65,676.65,11.11M,-3.12%
01/05/1991,698.45,698.45,698.45,698.45,8.69M,0.12%
01/04/1991,697.62,697.62,697.62,697.62,10.32M,2.63%
01/03/1991,679.75,679.75,679.75,679.75,7.08M,-2.35%
12/26/1990,696.11,696.11,696.11,696.11,18.82M,0.34%
12/24/1990,693.76,693.76,693.76,693.76,13.76M,-1.68%
12/22/1990,705.63,705.63,705.63,705.63,10.50M,-0.37%
12/21/1990,708.24,708.24,708.24,708.24,15.02M,1.46%
12/20/1990,698.04,698.04,698.04,698.04,12.53M,0.07%
12/19/1990,697.54,697.54,697.54,697.54,10.03M,-1.21%
12/18/1990,706.08,706.08,706.08,706.08,11.37M,0.01%
12/17/1990,706.04,706.04,706.04,706.04,10.88M,0.08%
12/15/1990,705.49,705.49,705.49,705.49,6.54M,-0.64%
12/14/1990,710.06,710.06,710.06,710.06,12.80M,-0.39%
12/13/1990,712.82,712.82,712.82,712.82,11.16M,-1.61%
12/12/1990,724.51,724.51,724.51,724.51,15.15M,-0.14%
12/11/1990,725.56,725.56,725.56,725.56,17.37M,-1.33%
12/10/1990,735.33,735.33,735.33,735.33,24.18M,0.22%
12/08/1990,733.73,733.73,733.73,733.73,16.29M,0.38%
12/07/1990,730.96,730.96,730.96,730.96,24.90M,1.83%
12/06/1990,717.82,717.82,717.82,717.82,26.11M,-0.14%
12/05/1990,718.84,718.84,718.84,718.84,20.11M,1.40%
12/04/1990,708.9,708.9,708.9,708.9,17.89M,-1.22%
12/03/1990,717.62,717.62,717.62,717.62,25.67M,1.28%
12/01/1990,708.56,708.56,708.56,708.56,15.37M,1.65%
11/30/1990,697.03,697.03,697.03,697.03,13.29M,0.65%
